File Name,Owner,repo,Language,Imports_ratio,DIT,COS,undirected_fcgc,directed_fcgc,cxc,directed_wcc,wcc,fdgc,achd,loc,avg_loc,function_count,avg_cyclomatic_complexity,IFC,bug
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/ProxyConnectorRuleConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.9267766952966369,1.0,1,8.0,7.414213562373095,0.25,0.25,45,4.5,8,1.125,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/RedbackRuntimeConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.9235930733530123,1.0,4,23.0,21.242640687119284,0.30434782608695654,0.30434782608695654,122,4.695652173913044,23,1.173913043478261,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/RemoteRepositoryConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,2,29.0,29.0,0.06896551724137931,0.06896551724137931,144,4.275862068965517,29,1.0689655172413792,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/RepositoryCheckPath.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,4.0,4.0,0.0,0.0,24,4.0,4,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/RepositoryGroupConfiguration.java,apache,apache_archiva,java,0.002086230876216968,0.0022488755622188904,1,0.9674563090207275,1.0,1,18.0,17.414213562373096,0.1111111111111111,0.1111111111111111,89,4.0,18,1.0555555555555556,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/RepositoryScanningConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,0.8535533905932738,1.0,3,12.0,10.242640687119286,0.5,0.5,69,5.0,12,1.25,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/SyncConnectorConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,4.0,4.0,0.0,0.0,25,4.0,4,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/UserInterfaceOptions.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,10.0,10.0,0.0,0.0,51,4.0,10,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/WebappConfiguration.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,2.0,2.0,0.0,0.0,15,4.0,2,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/FiletypeSelectionPredicate.java,apache,apache_archiva,java,0.002086230876216968,0.0024362818590704647,1,1.0,1.0,1,2.0,2.0,0.0,0.0,24,7.0,2,1.5,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/FiletypeToMapClosure.java,apache,apache_archiva,java,0.0027816411682892906,0.0024362818590704647,1,1.0,1.0,1,2.0,2.0,0.0,0.0,23,6.0,2,1.5,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/NetworkProxyComparator.java,apache,apache_archiva,java,0.0013908205841446453,0.0024362818590704647,1,1.0,1.0,3,1.0,1.0,0.0,0.0,26,18.0,1,7.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/NetworkProxySelectionPredicate.java,apache,apache_archiva,java,0.002086230876216968,0.0024362818590704647,1,1.0,1.0,1,2.0,2.0,0.0,0.0,24,7.0,2,1.5,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/ProxyConnectorConfigurationOrderComparator.java,apache,apache_archiva,java,0.0013908205841446453,0.0024362818590704647,1,1.0,1.0,5,2.0,2.0,0.0,0.0,38,14.0,2,6.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/ProxyConnectorSelectionPredicate.java,apache,apache_archiva,java,0.002086230876216968,0.0024362818590704647,1,1.0,1.0,1,2.0,2.0,0.0,0.0,27,8.0,2,2.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-model/src/main/java/org/apache/archiva/configuration/model/functors/RepositoryConfigurationComparator.java,apache,apache_archiva,java,0.0013908205841446453,0.0024362818590704647,1,1.0,1.0,3,1.0,1.0,0.0,0.0,24,16.0,1,5.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/ArchivaConfiguration.java,apache,apache_archiva,java,0.004867872044506259,0.0022488755622188904,1,1.0,1.0,0,16.0,16.0,0.0,0.0,32,0.0,0,0.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/ConfigurationEvent.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,3,6.0,6.0,0.3333333333333333,0.0,45,5.0,7,1.5714285714285714,0.3333333333333333,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/ConfigurationListener.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,1.0,1.0,0.0,0.0,5,0.0,0,0.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/ConfigurationRuntimeException.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,1.0,1.0,0.0,0.0,9,4.0,1,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/DefaultArchivaConfiguration.java,apache,apache_archiva,java,0.031988873435326845,0.0022488755622188904,1,0.4299327876191055,0.9421842596563788,173,40.513923165224284,18.48710986762154,0.9767441860465116,4.372093023255814,632,12.0,45,3.3777777777777778,6.069767441860465,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/FileTypes.java,apache,apache_archiva,java,0.014603616133518776,0.0022488755622188904,1,0.9349126180414551,1.0,15,9.0,8.414213562373096,0.3333333333333333,0.3333333333333333,126,9.555555555555555,9,2.3333333333333335,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/IndeterminateConfigurationException.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,1.0,1.0,0.0,0.0,9,4.0,1,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/InvalidConfigurationException.java,apache,apache_archiva,java,0.0,0.0022488755622188904,1,1.0,1.0,0,2.0,2.0,0.0,0.0,20,4.666666666666667,3,1.0,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/MavenProxyPropertyLoader.java,apache,apache_archiva,java,0.009040333796940195,0.0022488755622188904,1,0.6008122237219227,1.0,4,3.0,1.802436671165768,2.6666666666666665,0.6666666666666666,107,21.5,4,2.75,3.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/io/registry/ConfigurationRegistryReader.java,apache,apache_archiva,java,0.019471488178025034,0.002623688155922039,1,0.33211336154629917,1.0,467,26.0,8.634947400203778,0.9230769230769231,2.0,1367,51.38461538461539,26,13.115384615384615,8.192307692307692,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/io/registry/ConfigurationRegistryWriter.java,apache,apache_archiva,java,0.019471488178025034,0.002623688155922039,1,0.32350695125954154,1.0,410,27.0,8.734687684007621,0.9259259259259259,2.037037037037037,1039,37.333333333333336,27,10.666666666666666,8.074074074074074,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/main/java/org/apache/archiva/configuration/provider/util/ConfigMapper.java,apache,apache_archiva,java,0.005563282336578581,0.0024362818590704647,1,0.9254147533864047,1.0,0,17.0,15.732050807568879,0.17647058823529413,0.17647058823529413,71,3.235294117647059,17,1.1176470588235294,0.0,0
archiva-modules/archiva-base/archiva-configuration/archiva-configuration-provider/src/test/java/org/apache/archiva/configuration/provider/ArchivaConfigurationMRM789Test.java,apache,apache_archiva,java,0.01321279554937413,0.0022488755622188904,1,0.6830127018922193,1.0,0,4.0,2.732050807568877,0.75,0.75,89,4.0,2,1.0,0.0,0
